SrcAddr,DstAddr,Sport,Dport,State,Dur,TotPkts,TotBytes,SrcBytes,DstBytes,SrcPkts,DstPkts,Rate,SrcRate,DstRate,Load,SrcLoad,DstLoad,sMeanPktSz,dMeanPktSz,attack_type,attack_category,has_SYN,has_RST,has_FIN,has_ACK,has_PSH,has_URG,has_ECE,has_CWR,ByteRatio,PktRatio,PktsPerSec,BytesPerSec,Proto_icmp,Proto_tcp,Proto_udp,State_OTH,State_REJ,State_RSTO,State_RSTR,State_RSTRH,State_S0,State_S1,State_S3,State_SF,State_SH,State_SHR
75.12.202.25,10.1.4.40,34071,5922,RSTRH,0.000501,2.0,80.0,40.0,40.0,1.0,1.0,159680.63872255487,79840.31936127743,79840.31936127743,1277445.109780439,159361914.8927693,638722.5548902195,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,3992.015968063872,159680.63872255487,False,True,False,False,False,False,False,True,False,False,False,False,False,False
192.168.1.1,10.1.3.30,39838,507,RSTRH,0.001001,2.0,80.0,40.0,40.0,1.0,1.0,79920.07992007992,39960.03996003996,39960.03996003996,639360.6393606394,39920119.84019976,319680.3196803197,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,1998.0019980019981,79920.07992007992,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.4.40,44020,647,RSTRH,0.0005,2.0,80.0,40.0,40.0,1.0,1.0,160000.0,80000.0,80000.0,1280000.0,160000000.0,640000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,4000.0,160000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.4.40,43981,5988,RSTRH,0.000499,2.0,80.0,40.0,40.0,1.0,1.0,160320.64128256514,80160.32064128257,80160.32064128257,1282565.130260521,160641925.1328308,641282.5651302605,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,4008.0160320641285,160320.64128256514,False,True,False,False,False,False,False,True,False,False,False,False,False,False
27.107.166.0,10.1.3.30,60395,7512,RSTRH,0.001,2.0,80.0,40.0,40.0,1.0,1.0,80000.0,40000.0,40000.0,640000.0,40000000.0,320000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,2000.0,80000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,62577,32,RSTRH,0.001007,2.0,80.0,40.0,40.0,1.0,1.0,79443.89275074478,39721.94637537239,39721.94637537239,635551.1420059582,39445825.59619899,317775.5710029791,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,1986.0973187686195,79443.89275074478,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,45676,49159,RSTRH,0.001,2.0,80.0,40.0,40.0,1.0,1.0,80000.0,40000.0,40000.0,640000.0,40000000.0,320000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,2000.0,80000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,40709,2251,RSTRH,0.001001,2.0,80.0,40.0,40.0,1.0,1.0,79920.07992007992,39960.03996003996,39960.03996003996,639360.6393606394,39920119.84019976,319680.3196803197,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,1998.0019980019981,79920.07992007992,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.4.40,46768,7920,RSTRH,0.0005,2.0,80.0,40.0,40.0,1.0,1.0,160000.0,80000.0,80000.0,1280000.0,160000000.0,640000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,4000.0,160000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
87.50.156.63,10.1.3.30,61473,219,RSTRH,0.001,2.0,80.0,40.0,40.0,1.0,1.0,80000.0,40000.0,40000.0,640000.0,40000000.0,320000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,2000.0,80000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
128.78.233.220,10.1.4.40,46625,187,RSTRH,0.001,2.0,80.0,40.0,40.0,1.0,1.0,80000.0,40000.0,40000.0,640000.0,40000000.0,320000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,2000.0,80000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.4.40,43981,8080,RSTRH,0.0005,2.0,80.0,40.0,40.0,1.0,1.0,160000.0,80000.0,80000.0,1280000.0,160000000.0,640000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,4000.0,160000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,60399,1099,RSTRH,0.001,2.0,80.0,40.0,40.0,1.0,1.0,80000.0,40000.0,40000.0,640000.0,40000000.0,320000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,2000.0,80000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.0.0.1,10.1.3.30,58207,16992,RSTRH,0.0005,2.0,80.0,40.0,40.0,1.0,1.0,160000.0,80000.0,80000.0,1280000.0,160000000.0,640000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,4000.0,160000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,47980,2135,RSTRH,0.001002,2.0,80.0,40.0,40.0,1.0,1.0,79840.31936127743,39920.15968063872,39920.15968063872,638722.5548902195,39840478.72319233,319361.27744510974,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,1996.007984031936,79840.31936127743,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,41436,986,RSTRH,0.001,2.0,80.0,40.0,40.0,1.0,1.0,80000.0,40000.0,40000.0,640000.0,40000000.0,320000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,2000.0,80000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,39838,569,RSTRH,0.000502,2.0,80.0,40.0,40.0,1.0,1.0,159362.54980079684,79681.27490039842,79681.27490039842,1274900.3984063747,158727639.24382156,637450.1992031874,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,3984.0637450199206,159362.54980079684,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,44374,129,RSTRH,0.001,2.0,80.0,40.0,40.0,1.0,1.0,80000.0,40000.0,40000.0,640000.0,40000000.0,320000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,2000.0,80000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.4.40,38211,7627,RSTRH,0.001001,2.0,80.0,40.0,40.0,1.0,1.0,79920.07992007992,39960.03996003996,39960.03996003996,639360.6393606394,39920119.84019976,319680.3196803197,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,1998.0019980019981,79920.07992007992,False,True,False,False,False,False,False,True,False,False,False,False,False,False
10.1.1.10,10.1.3.30,63290,2401,RSTRH,0.0005,2.0,80.0,40.0,40.0,1.0,1.0,160000.0,80000.0,80000.0,1280000.0,160000000.0,640000.0,40.0,40.0,nmap_ack,scan,0,1,0,1,0,0,0,0,1.0,1.0,4000.0,160000.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
